Instance;Approach;Solver;Makespan (min);Makespan (avg);Makespan (max);Makespan (std);CPU TIME(ms) (min);CPU TIME(ms) (avg);CPU TIME(ms) (max);CPU TIME(ms) (std)
HurinkSdata16;parallel;RBASV2;1334;1502,33;1605;63,03;54;146,77;529;114,77
HurinkSdata16;iterative;ACSV2;1567;1667,53;1757;58,93;58;91,03;277;58,31
HurinkSdata16;parallel;ACSV2;1562;1671,07;1777;55,38;46;55,43;70;5,97
HurinkSdata16;iterative;greedy;2368;2368,00;2368;0,00;0;0,03;1;0,18
HurinkSdata17;parallel;RBASV2;1458;1569,70;1643;46,49;54;137,10;376;87,71
HurinkSdata17;iterative;ACSV2;1623;1718,43;1928;69,16;59;93,77;227;53,78
HurinkSdata17;iterative;greedy;2126;2126,00;2126;0,00;0;0,03;1;0,18
HurinkSdata17;parallel;ACSV2;1559;1769,27;1871;72,98;46;56,97;81;8,11
HurinkSdata17;parallel;MMASV2;1434;1567,00;1673;53,81;54;136,00;340;76,02
HurinkSdata18;iterative;ACSV2;1620;1782,57;1903;69,44;59;94,80;294;59,80
HurinkSdata18;parallel;MMASV2;1526;1624,37;1702;44,36;53;126,27;533;96,53
HurinkSdata18;iterative;greedy;2291;2291,00;2291;0,00;0;0,03;1;0,18
HurinkSdata18;parallel;RBASV2;1547;1637,30;1749;45,44;54;133,37;303;70,33
HurinkSdata18;parallel;ACSV2;1647;1797,57;1955;73,00;45;59,00;79;8,49
HurinkSdata19;parallel;MMASV2;1278;1369,73;1426;40,83;21;96,93;758;145,52
HurinkSdata19;iterative;greedy;2801;2801,00;2801;0,00;0;0,00;0;0,00
HurinkSdata19;parallel;ACSV2;1353;1533,93;1624;66,59;32;39,83;62;5,90
HurinkSdata19;iterative;ACSV2;1400;1514,93;1689;70,81;40;72,00;166;42,71
HurinkSdata19;parallel;RBASV2;1257;1365,87;1467;51,44;30;79,70;432;72,16
HurinkSdata20;parallel;RBASV2;1129;1233,93;1315;42,93;27;84,20;409;68,89
HurinkSdata20;parallel;ACSV2;1160;1368,03;1478;84,92;33;41,80;60;6,87
HurinkSdata20;iterative;greedy;1965;1965,00;1965;0,00;0;0,03;1;0,18
HurinkSdata20;parallel;MMASV2;1098;1217,90;1315;52,81;25;73,00;192;42,68
HurinkSdata20;iterative;ACSV2;1256;1355,93;1465;53,92;39;70,17;147;34,15
HurinkSdata21;iterative;ACSV2;1272;1407,33;1533;62,73;43;78,33;168;42,93
HurinkSdata21;parallel;RBASV2;1124;1289,37;1395;64,76;26;99,83;308;78,94
HurinkSdata21;iterative;greedy;2310;2310,00;2310;0,00;0;0,03;1;0,18
HurinkSdata21;parallel;ACSV2;1250;1437,67;1582;80,02;32;39,93;63;6,17
HurinkSdata21;parallel;MMASV2;1213;1303,57;1388;38,77;22;90,63;297;87,44
HurinkSdata22;parallel;RBASV2;1171;1321,37;1436;54,36;29;81,53;211;49,53
HurinkSdata22;iterative;ACSV2;1253;1437,03;1612;95,20;40;71,67;179;42,19
HurinkSdata22;parallel;ACSV2;1097;1463,97;1614;102,17;31;39,83;68;6,63
HurinkSdata22;parallel;MMASV2;1156;1294,00;1370;53,32;28;76,90;270;49,31
HurinkSdata22;iterative;greedy;2142;2142,00;2142;0,00;0;0,03;1;0,18
HurinkSdata23;iterative;greedy;2665;2665,00;2665;0,00;0;0,03;1;0,18
HurinkSdata23;parallel;ACSV2;1355;1541,23;1745;80,25;31;40,73;58;7,01
HurinkSdata23;parallel;RBASV2;1272;1382,53;1503;62,15;32;85,57;288;52,41
HurinkSdata23;iterative;ACSV2;1381;1531,07;1674;70,00;40;72,87;138;36,67
HurinkSdata23;parallel;MMASV2;1200;1385,90;1485;64,11;22;80,50;439;103,79
HurinkSdata24;iterative;greedy;3311;3311,00;3311;0,00;0;0,03;1;0,18
HurinkSdata24;parallel;MMASV2;1641;1761,43;1869;47,26;62;157,43;971;169,18
HurinkSdata24;iterative;ACSV2;1582;1936,83;2098;95,26;82;114,63;258;55,13
HurinkSdata24;parallel;RBASV2;1626;1767,87;1862;55,13;78;172,67;739;131,99
HurinkSdata24;parallel;ACSV2;1659;1954,13;2168;114,70;53;69,53;85;7,30
HurinkSdata25;parallel;ACSV2;1622;1907,63;2133;118,04;55;69,97;89;8,26
HurinkSdata25;parallel;RBASV2;1635;1722,40;1824;44,45;67;188,40;479;96,84
HurinkSdata25;iterative;greedy;2457;2457,00;2457;0,00;0;0,03;1;0,18
HurinkSdata25;iterative;ACSV2;1650;1919,23;2046;84,20;78;115,57;263;60,95
HurinkSdata25;parallel;MMASV2;1522;1700,53;1814;74,09;58;141,77;592;125,98
HurinkSdata26;parallel;ACSV2;1690;1979,27;2106;86,22;32;68,70;91;11,19
HurinkSdata26;iterative;ACSV2;1697;1899,30;2081;84,17;80;112,43;323;62,58
HurinkSdata26;parallel;MMASV2;1604;1734,57;1800;53,01;54;139,20;1023;175,40
HurinkSdata26;parallel;RBASV2;1609;1737,70;1832;65,71;66;161,23;335;80,38
HurinkSdata26;iterative;greedy;3484;3484,00;3484;0,00;0;0,10;1;0,31
HurinkSdata27;parallel;RBASV2;1594;1723,97;1830;54,82;67;171,00;667;124,91
HurinkSdata27;parallel;ACSV2;1679;1962,20;2145;98,40;54;67,17;82;6,56
HurinkSdata27;iterative;greedy;2672;2672,00;2672;0,00;0;0,03;1;0,18
HurinkSdata27;iterative;ACSV2;1717;1916,97;2053;91,78;79;111,00;243;52,80
HurinkSdata27;parallel;MMASV2;1559;1726,87;1823;70,45;56;146,30;507;110,21
HurinkSdata28;iterative;greedy;3507;3507,00;3507;0,00;0;0,03;1;0,18
HurinkSdata28;parallel;ACSV2;1771;1908,27;2116;96,06;56;67,20;84;5,56
HurinkSdata28;parallel;RBASV2;1563;1716,67;1808;58,02;64;163,30;382;86,31
HurinkSdata28;parallel;MMASV2;1595;1724,27;1831;56,14;57;148,77;380;93,26
HurinkSdata28;iterative;ACSV2;1775;1915,57;2068;75,44;78;112,77;314;64,06
HurinkSdata29;iterative;greedy;5042;5042,00;5042;0,00;1;1,03;2;0,18
HurinkSdata29;parallel;MMASV2;2016;2182,07;2332;82,39;116;254,20;986;168,16
HurinkSdata29;iterative;ACSV2;2092;2469,43;2753;129,07;129;156,67;394;64,09
HurinkSdata29;parallel;RBASV2;2117;2194,80;2336;55,71;131;306,50;1006;169,12
HurinkSdata29;parallel;ACSV2;2227;2456,93;2685;122,81;45;86,83;115;25,69
HurinkSdata30;parallel;MMASV2;2127;2226,97;2322;54,32;113;263,23;957;168,35
HurinkSdata30;parallel;RBASV2;2082;2216,90;2349;73,44;141;300,60;1074;192,86
HurinkSdata30;parallel;ACSV2;2118;2479,13;2771;142,93;47;81,30;115;25,72
HurinkSdata30;iterative;ACSV2;2389;2493,30;2684;61,34;131;166,17;415;68,74
HurinkSdata30;iterative;greedy;4751;4751,00;4751;0,00;1;1,03;2;0,18
HurinkSdata31;parallel;ACSV2;2206;2476,77;2713;127,38;46;83,33;118;29,15
HurinkSdata31;iterative;greedy;3985;3985,00;3985;0,00;1;1,03;2;0,18
HurinkSdata31;parallel;MMASV2;2029;2208,13;2319;65,38;113;267,90;801;152,24
HurinkSdata31;parallel;RBASV2;2066;2191,07;2303;59,42;149;318,77;700;154,67
HurinkSdata31;iterative;ACSV2;2231;2455,07;2627;102,17;133;158,67;405;62,56
HurinkSdata32;parallel;ACSV2;2231;2424,30;2659;86,72;47;86,30;124;28,08
HurinkSdata32;iterative;ACSV2;2128;2363,27;2544;111,56;136;163,07;375;57,73
HurinkSdata32;parallel;RBASV2;1998;2140,07;2249;63,31;131;307,33;1141;180,03
HurinkSdata32;parallel;MMASV2;2055;2157,73;2251;54,31;114;273,67;1125;207,70
HurinkSdata32;iterative;greedy;3883;3883,00;3883;0,00;1;1,03;2;0,18
HurinkSdata33;parallel;ACSV2;2268;2572,97;2830;129,55;47;85,90;137;27,27
HurinkSdata33;parallel;RBASV2;2162;2306,17;2406;70,02;131;300,63;791;133,54
HurinkSdata33;iterative;ACSV2;2389;2548,80;2787;104,83;130;162,03;482;76,77
HurinkSdata33;iterative;greedy;3832;3832,00;3832;0,00;1;1,03;2;0,18
HurinkSdata33;parallel;MMASV2;2202;2312,53;2411;56,58;110;257,87;837;189,37
HurinkSdata34;iterative;greedy;4708;4708,00;4708;0,00;2;2,20;3;0,41
HurinkSdata34;iterative;ACSV2;2950;3209,90;3351;116,64;274;299,33;744;86,54
HurinkSdata34;parallel;MMASV2;2801;2907,40;3039;65,43;365;683,67;1522;306,22
HurinkSdata34;parallel;RBASV2;2727;2929,27;3080;84,16;365;701,80;1549;347,81
HurinkSdata34;parallel;ACSV2;2837;3182,07;3405;142,85;86;129,90;254;57,64
HurinkSdata35;parallel;RBASV2;2990;3120,53;3210;57,88;380;732,83;1542;301,35
HurinkSdata35;parallel;ACSV2;3240;3414,37;3673;94,72;90;134,53;433;74,95
HurinkSdata35;iterative;greedy;5163;5163,00;5163;0,00;2;2,17;4;0,46
HurinkSdata35;iterative;ACSV2;3061;3438,03;3672;129,73;282;306,57;732;81,12
HurinkSdata35;parallel;MMASV2;2848;3072,47;3154;66,99;335;636,33;1516;288,42
HurinkSdata36;iterative;ACSV2;2920;3164,20;3354;105,99;282;311,97;784;92,34
HurinkSdata36;parallel;RBASV2;2740;2854,60;3001;64,65;381;716,63;1534;288,10
HurinkSdata36;parallel;MMASV2;2755;2881,23;3022;67,01;334;647,97;1510;240,44
HurinkSdata36;iterative;greedy;4873;4873,00;4873;0,00;2;2,13;3;0,35
HurinkSdata36;parallel;ACSV2;2916;3178,47;3480;132,51;87;123,13;247;52,02
HurinkSdata37;parallel;MMASV2;2828;2979,30;3098;73,74;332;672,97;1152;262,60
HurinkSdata37;parallel;RBASV2;2788;2970,03;3132;79,53;372;653,73;1392;298,17
HurinkSdata37;iterative;greedy;5622;5622,00;5622;0,00;2;2,10;3;0,31
HurinkSdata37;iterative;ACSV2;2994;3281,53;3460;122,10;276;307,40;819;100,57
HurinkSdata37;parallel;ACSV2;2976;3268,47;3454;119,75;87;129,83;287;57,26
HurinkSdata38;parallel;ACSV2;2984;3353,03;3529;128,72;87;128,63;291;58,02
HurinkSdata38;parallel;MMASV2;2928;3045,63;3171;61,02;340;687,63;1690;346,47
HurinkSdata38;iterative;greedy;5284;5284,00;5284;0,00;2;2,17;4;0,46
HurinkSdata38;iterative;ACSV2;3091;3333,53;3545;108,31;278;306,10;779;91,68
HurinkSdata38;parallel;RBASV2;2856;3053,57;3173;77,11;420;655,00;1492;241,05
HurinkSdata39;iterative;ACSV2;2321;2542,37;2699;91,66;124;154,57;373;63,43
HurinkSdata39;iterative;greedy;4338;4338,00;4338;0,00;0;0,93;2;0,37
HurinkSdata39;parallel;MMASV2;2159;2288,80;2450;74,41;94;255,03;781;169,49
HurinkSdata39;parallel;RBASV2;2099;2254,43;2397;70,23;138;292,53;599;127,22
HurinkSdata39;parallel;ACSV2;2299;2528,27;2752;127,18;43;86,70;125;26,98
HurinkSdata4;parallel;MMASV2;800;885,77;955;39,23;11;65,27;153;39,13
HurinkSdata4;iterative;greedy;1148;1148,00;1148;0,00;0;0,00;0;0,00
HurinkSdata4;parallel;ACSV2;865;972,70;1053;43,37;17;26,70;54;9,10
HurinkSdata4;parallel;RBASV2;800;888,03;964;44,04;22;47,90;141;27,72
HurinkSdata4;iterative;ACSV2;865;957,57;1067;54,10;20;51,80;117;28,87
HurinkSdata40;parallel;ACSV2;2387;2657,63;2868;106,00;45;77,50;114;21,56
HurinkSdata40;iterative;ACSV2;2417;2613,47;2786;100,24;130;158,23;380;59,70
HurinkSdata40;iterative;greedy;4674;4674,00;4674;0,00;0;1,00;2;0,26
HurinkSdata40;parallel;RBASV2;2240;2397,40;2508;68,35;128;280,20;1404;247,82
HurinkSdata40;parallel;MMASV2;2256;2388,17;2525;77,70;96;213,50;1063;183,18
HurinkSdata41;parallel;RBASV2;2026;2194,83;2304;69,41;130;305,37;655;120,37
HurinkSdata41;parallel;ACSV2;2243;2467,80;2667;102,87;45;85,70;135;25,47
HurinkSdata41;iterative;greedy;4604;4604,00;4604;0,00;0;0,67;2;0,55
HurinkSdata41;parallel;MMASV2;1957;2206,27;2339;75,20;96;250,47;634;146,18
HurinkSdata41;iterative;ACSV2;2042;2448,77;2661;127,09;129;158,33;418;62,13
HurinkSdata42;parallel;ACSV2;2219;2494,27;2720;111,85;46;84,87;148;27,39
HurinkSdata42;parallel;RBASV2;2087;2250,73;2368;73,21;116;277,33;694;143,31
HurinkSdata42;iterative;greedy;4613;4613,00;4613;0,00;0;0,93;2;0,37
HurinkSdata42;parallel;MMASV2;2111;2227,90;2356;59,84;106;237,13;752;148,92
HurinkSdata42;iterative;ACSV2;2246;2464,90;2641;116,66;128;157,40;415;57,54
HurinkSdata43;iterative;greedy;4156;4156,00;4156;0,00;1;1,03;2;0,18
HurinkSdata43;iterative;ACSV2;2267;2451,27;2620;103,58;127;155,50;413;66,01
HurinkSdata43;parallel;MMASV2;2103;2230,60;2352;68,34;95;213,07;643;120,72
HurinkSdata43;parallel;ACSV2;1909;2442,43;2690;148,69;45;86,00;123;25,53
HurinkSdata43;parallel;RBASV2;2055;2219,00;2345;72,47;121;306,80;817;171,33
HurinkSdata5;parallel;MMASV2;765;861,80;924;38,37;21;70,53;162;31,23
HurinkSdata5;parallel;ACSV2;857;946,30;1019;44,75;18;24,73;45;5,72
HurinkSdata5;iterative;greedy;1391;1391,00;1391;0,00;0;0,00;0;0,00
HurinkSdata5;parallel;RBASV2;768;867,57;922;37,57;21;52,10;133;26,89
HurinkSdata5;iterative;ACSV2;833;944,63;1040;43,61;18;49,97;106;23,08
HurinkSdata6;parallel;MMASV2;751;812,80;873;29,38;10;62,93;196;44,32
HurinkSdata6;iterative;ACSV2;790;836,67;907;27,53;18;59,67;130;36,64
HurinkSdata6;iterative;greedy;1095;1095,00;1095;0,00;0;0,00;0;0,00
HurinkSdata6;parallel;RBASV2;753;807,70;863;28,21;15;57,07;207;44,69
HurinkSdata6;parallel;ACSV2;796;863,93;921;29,61;17;26,27;56;9,08
HurinkSdata7;iterative;greedy;1306;1306,00;1306;0,00;0;0,00;0;0,00
HurinkSdata7;iterative;ACSV2;879;925,00;982;27,79;19;51,13;129;27,95
HurinkSdata7;parallel;MMASV2;777;866,63;943;36,43;19;41,47;121;28,92
HurinkSdata7;parallel;RBASV2;783;850,87;920;38,21;14;67,57;165;43,18
HurinkSdata7;parallel;ACSV2;809;947,63;1034;49,62;17;26,43;54;9,19
HurinkSdata8;parallel;MMASV2;676;735,53;790;29,36;18;42,33;110;22,39
HurinkSdata8;iterative;greedy;1416;1416,00;1416;0,00;0;0,00;0;0,00
HurinkSdata8;iterative;ACSV2;715;806,27;902;45,10;18;45,83;87;18,36
HurinkSdata8;parallel;ACSV2;696;816,00;878;46,68;17;23,60;43;5,65
HurinkSdata8;parallel;RBASV2;635;713,67;777;34,00;13;72,93;269;66,77
HurinkSdata9;iterative;ACSV2;1122;1305,77;1417;65,89;35;67,00;132;35,23
HurinkSdata9;parallel;RBASV2;1077;1204,77;1285;50,65;29;78,30;175;40,26
HurinkSdata9;parallel;ACSV2;1139;1327,57;1482;77,25;30;36,60;55;5,94
HurinkSdata9;parallel;MMASV2;1097;1177,60;1274;41,09;28;84,53;195;43,12
HurinkSdata9;iterative;greedy;1840;1840,00;1840;0,00;0;0,00;0;0,00
